id,started_date,crop,crop_variety,seed_brand,medium,format,seed_weight_oz,seed_media_treatment_notes,first_emerge_date,full_emerge_date,emergence_notes,date_of_first_transplant,date_of_second_transplant,harvested_on,harvest_weight_oz,hrvst_wt_lbs,harvest_week,harvest_notes,created_at,updated_at,flat_id,date_of_third_transplant,former_flat_id,seed_treatments_id,days_to_harvest_from_sew,days_to_harvest_from_soak,room_id,current_system_id,exclude_from_freshlist,force_onto_freshlist,sewn_for
1338,2018-10-18,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-15,2018-10-16,"",,,2018-10-30,4.51,0.281875,44,"",2018-10-18 15:40:07 -0700,2018-10-30 07:57:33 -0700,,,ABC,42,12,20,1,,false,false,
1342,2018-10-18,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.2,"",2018-10-15,2018-10-16,"",,,2018-11-01,4.61,0.288125,44,"",2018-10-18 15:40:44 -0700,2018-11-01 13:00:01 -0700,,,PUSHER,42,14,22,1,,false,false,
1425,2018-10-29,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-25,2018-10-07,"",,,2018-11-04,0.0,0.0,44,"",2018-10-29 10:40:35 -0700,2018-11-04 13:15:56 -0800,,,BASKET,86,6,14,1,,false,false,
1432,2018-10-29,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-25,2018-10-07,"",,,2018-11-06,0.0,0.0,45,"",2018-10-29 11:18:13 -0700,2018-11-06 08:06:26 -0800,,,BOIL1,86,8,16,1,,false,false,
1426,2018-10-29,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-25,2018-10-07,"",,,2018-11-06,0.0,0.0,45,"",2018-10-29 10:43:24 -0700,2018-11-06 08:07:23 -0800,,,BALL1,86,8,16,1,,false,false,
1434,2018-10-29,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-25,2018-10-07,"",,,2018-11-06,0.0,0.0,45,"",2018-10-29 11:18:38 -0700,2018-11-06 08:09:25 -0800,,,CHILD1,86,8,16,1,,false,false,
1280,2018-10-15,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-10-16,2018-10-17,"",,,2018-10-22,4.72,0.295,43,"",2018-10-15 00:27:42 -0700,2018-10-22 12:14:33 -0700,,,TOOTHY,,7,,1,,false,false,
1281,2018-10-15,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-10-16,2018-10-17,"",,,2018-10-22,4.8,0.3,43,"",2018-10-15 00:27:50 -0700,2018-10-22 12:19:46 -0700,,,RINGING,,7,,1,,false,false,
1363,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-08,1.55,0.096875,45,"",2018-10-22 22:27:45 -0700,2018-11-08 12:33:45 -0800,,,DELIGHT,47,17,24,1,,false,false,
1364,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-08,1.17,0.073125,45,"",2018-10-22 22:28:00 -0700,2018-11-08 12:46:24 -0800,,,MOE,47,17,24,1,,false,false,
1535,2018-11-09,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-11-05,2018-11-08,"",,,2018-11-20,5.85,0.365625,47,"",2018-11-09 13:29:46 -0800,2018-11-19 21:08:14 -0800,,,ONEILL,97,11,19,1,,false,false,
1374,2018-10-22,cabbage,red acre,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-10-23,2018-10-25,"",,,2018-11-08,10.54,0.65875,45,"",2018-10-22 22:53:35 -0700,2018-11-08 13:48:37 -0800,,,FONDLE,,17,,1,,false,false,
1437,2018-10-29,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-30,2018-11-01,"",,,2018-11-08,7.57,0.473125,45,"",2018-10-29 11:34:50 -0700,2018-11-08 13:42:09 -0800,,,CATCH,,10,,1,,false,false,
1349,2018-10-21,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.41,"",2018-10-23,2018-10-26,"",,,2018-11-11,8.0,0.5,45,delivered as live flat to OTD on nov 11,2018-10-21 16:32:34 -0700,2018-11-11 10:13:48 -0800,,,MOOD,45,21,27,1,,,,
1622,2018-11-16,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,"",2018-11-17,2018-11-19,"",,,,,,,"",2018-11-16 11:17:27 -0800,2018-11-22 10:38:31 -0800,ABDUL,,,,,,1,7,false,false,""
1400,2018-10-28,shiso,korean perilla,kitazawa seed co,biostrate felt,matt,0.4,"",2018-10-21,2018-11-01,"",,,2018-11-18,0.0,0.0,46,"",2018-10-28 16:40:29 -0700,2018-11-18 11:52:18 -0800,,,BRING,49,21,33,1,,,,
1372,2018-10-22,basil,genovese,mountain valley seed co,biostrate felt,matt,0.15,no treatment,2018-10-24,2018-10-26,"",,,2018-11-21,8.0,0.5,47,delivered as live flat to cassava,2018-10-22 22:47:42 -0700,2018-11-21 08:59:12 -0800,,,BELIEVABLE,,30,,1,,false,false,cassava
1373,2018-10-22,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.15,no treatment,2018-10-24,2018-10-26,"",,,2018-11-21,4.45,0.278125,47,"",2018-10-22 22:47:53 -0700,2018-11-20 21:01:52 -0800,,,JAY,,30,,1,,false,false,
1244,2018-10-10,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.5,"",2018-10-09,2018-10-10,"",,,2018-10-23,12.37,0.773125,43,"",2018-10-10 09:31:18 -0700,2018-10-23 07:00:01 -0700,,,COURT,38,13,16,1,,false,false,
1249,2018-10-10,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-03,2018-10-05,"",,,2018-10-23,2.65,0.165625,43,"",2018-10-10 10:30:41 -0700,2018-10-23 07:18:03 -0700,,,KD,34,13,23,1,,,,
1375,2018-10-22,cabbage,red acre,mountain valley seed co,biostrate felt,matt,0.7,no treatment,2018-10-23,2018-10-25,"",,,2018-11-04,11.7,0.73125,44,"",2018-10-22 22:53:47 -0700,2018-11-04 08:58:41 -0800,,,GIGLE,,13,,1,,false,false,
1365,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-06,2.53,0.158125,45,"",2018-10-22 22:28:07 -0700,2018-11-05 17:13:18 -0800,,,PROTECT,47,15,22,1,,false,false,
1362,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-06,4.0,0.25,45,"",2018-10-22 22:27:37 -0700,2018-11-05 17:10:23 -0800,,,HAPPY,47,15,22,1,,false,false,
1360,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-06,4.81,0.300625,45,"",2018-10-22 22:20:53 -0700,2018-11-05 17:06:46 -0800,,,OG,47,15,22,1,,false,false,
1371,2018-10-22,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-24,2018-10-25,"",,,2018-11-01,8.74,0.54625,44,"",2018-10-22 22:41:23 -0700,2018-10-31 18:05:08 -0700,,,SECURE,,10,,1,,false,false,
1367,2018-10-22,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-24,2018-10-25,"",,,2018-11-01,7.7,0.48125,44,"",2018-10-22 22:40:47 -0700,2018-10-31 18:00:28 -0700,,,TENDER,,10,,1,,false,false,
1368,2018-10-22,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-24,2018-10-25,"",,,2018-11-01,9.02,0.56375,44,harvested 2.04oz for front porch on oct 31,2018-10-22 22:40:56 -0700,2018-10-31 17:55:14 -0700,,,CONTEND,,10,,1,,false,false,
1359,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-05,4.02,0.25125,45,"",2018-10-22 22:20:06 -0700,2018-11-05 11:00:47 -0800,,,POWER,47,14,21,1,,false,false,
1369,2018-10-22,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-25,2018-10-26,"",,,2018-10-29,7.67,0.479375,44,"",2018-10-22 22:41:04 -0700,2018-10-29 12:19:37 -0700,,,EMBRACE,,7,,1,,false,false,
1370,2018-10-22,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-25,2018-10-26,"",,,2018-10-29,6.85,0.428125,44,"",2018-10-22 22:41:13 -0700,2018-10-29 12:22:59 -0700,,,FLAUNT,,7,,1,,false,false,
1326,2018-10-17,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-10-16,2018-10-17,"",,,2018-10-29,11.58,0.72375,44,"",2018-10-17 16:44:30 -0700,2018-10-29 12:58:39 -0700,,,"",48,12,14,1,,false,false,
1331,2018-10-17,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-10-16,2018-10-17,"",,,2018-10-29,11.75,0.734375,44,"",2018-10-17 16:45:09 -0700,2018-10-29 13:15:30 -0700,,,FACADE,48,12,14,1,,false,false,
1287,2018-10-15,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-10,2018-10-15,"",,,2018-10-30,5.25,0.328125,44,"",2018-10-15 00:43:32 -0700,2018-10-30 07:32:23 -0700,,,GRINKON,37,15,23,1,,false,false,
1459,2018-11-02,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-28,2018-10-31,"",,,2018-11-15,3.07,0.191875,46,"",2018-11-02 17:33:40 -0700,2018-11-15 05:45:29 -0800,,,DELI,90,13,20,1,,false,false,jane
1274,2018-10-14,nasturtium,jewel mix,mountain valley seed co,biostrate felt,matt,7.0,"",2018-10-15,2018-10-16,"",,,2018-11-03,16.57,1.035625,44,2.21 oz harvested for bohemian club on oct 23,2018-10-14 23:59:51 -0700,2018-11-02 17:49:22 -0700,,,DRE,41,20,24,1,,false,false,
1361,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-06,5.14,0.32125,45,"",2018-10-22 22:20:58 -0700,2018-11-05 17:02:29 -0800,,,BEING,47,15,22,1,,false,false,
1225,2018-10-09,shiso,korean perilla,kitazawa seed co,biostrate felt,matt,0.62,"",2018-10-09,2018-10-08,"",,,2018-10-31,8.0,0.5,44,delivered as live flat to Cassava on Oct 31,2018-10-09 02:12:38 -0700,2018-10-31 11:04:03 -0700,,,TEN,32,22,31,1,,false,false,
1257,2018-10-12,basil (1/2),dark opal,mountain valley seed co,biostrate felt,matt,0.15,no treatment,2018-10-13,2018-10-15,"",,,2018-10-31,4.0,0.25,44,delivered as live flat to Cassava on Oct 31,2018-10-12 13:23:23 -0700,2018-10-31 11:05:08 -0700,,,LIT,,19,,1,,false,false,
1356,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-01,4.38,0.27375,44,"",2018-10-22 22:10:57 -0700,2018-11-01 12:50:06 -0700,,,BASH,47,10,17,1,,false,false,
1275,2018-10-15,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-10-16,2018-10-17,"",,,2018-11-04,6.42,0.40125,44,2.34oz harvested for inovino on oct31,2018-10-15 00:09:09 -0700,2018-11-04 15:32:59 -0800,,,BERATE,,20,,1,,false,false,
1355,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-06,3.83,0.239375,45,"",2018-10-22 22:10:49 -0700,2018-11-05 16:58:52 -0800,,,BALL,47,15,22,1,,,,
1395,2018-10-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-21,2018-10-25,"",,,2018-11-08,0.91,0.056875,45,"",2018-10-26 15:49:36 -0700,2018-11-08 13:10:29 -0800,,,ENCOURAGE,84,13,22,1,,false,false,
1453,2018-11-01,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.15,no treatment,2018-11-03,2018-11-05,"",,,,,,,"",2018-11-01 16:33:30 -0700,2018-11-06 08:40:10 -0800,CHOICE,,,,,,1,6,false,false,
1392,2018-10-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,2.7,"",2018-10-19,2018-10-25,"",,,2018-11-08,1.46,0.09125,45,"",2018-10-26 15:39:06 -0700,2018-11-08 13:13:11 -0800,,,HUSTLE,51,13,23,1,,false,false,
1389,2018-10-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-19,2018-10-25,"",,,2018-11-08,0.72,0.045,45,"",2018-10-26 15:35:37 -0700,2018-11-08 12:07:45 -0800,,,AMIABILITY,51,13,23,1,,,,
1537,2018-11-09,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-11-05,2018-11-08,"",,,2018-11-20,5.42,0.33875,47,"",2018-11-09 13:30:03 -0800,2018-11-19 21:05:27 -0800,,,ISMAEL,97,11,19,1,,false,false,
1538,2018-11-09,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-11-05,2018-11-08,"",,,2018-11-20,3.17,0.198125,47,"",2018-11-09 13:30:09 -0800,2018-11-19 21:21:19 -0800,,,OTTO,97,11,19,1,,false,false,
1621,2018-11-16,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,"",2018-11-17,2018-11-19,"",,,,,,,"",2018-11-16 11:17:15 -0800,2018-11-22 10:40:03 -0800,BAGEL,,,,,,1,7,false,false,""
1444,2018-11-01,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-10-29,2018-10-30,"",,,2018-11-12,7.69,0.480625,46,"",2018-11-01 00:37:42 -0700,2018-11-12 15:55:43 -0800,,,CENTURY,95,11,15,1,,false,false,
1394,2018-10-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-21,2018-10-25,"",,,2018-11-08,1.28,0.08,45,"",2018-10-26 15:48:01 -0700,2018-11-08 13:03:06 -0800,,,PURE,84,13,22,1,,false,false,
1396,2018-10-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.4,"",2018-10-21,2018-10-25,"",,,2018-11-08,1.16,0.0725,45,"",2018-10-26 21:22:23 -0700,2018-11-08 13:16:21 -0800,,,HURRY,84,13,22,1,,false,false,
1457,2018-11-01,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.4,"",2018-10-25,2018-10-07,"",,,2018-11-12,1.69,0.105625,46,"",2018-11-01 17:15:27 -0700,2018-11-12 15:09:15 -0800,,,CHEAP,86,11,22,1,,false,false,
1463,2018-11-02,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-28,2018-10-31,"",,,2018-11-15,3.09,0.193125,46,"",2018-11-02 18:15:05 -0700,2018-11-15 06:01:30 -0800,,,BAG,90,13,20,1,,false,false,serpentine
1445,2018-11-01,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-10-29,2018-10-30,"",,,2018-11-15,6.8,0.425,46,"",2018-11-01 00:37:53 -0700,2018-11-15 06:34:43 -0800,,,CARD,95,14,18,1,,false,false,black sands
1357,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-18,2018-10-19,"",,,2018-11-01,4.3,0.26875,44,"",2018-10-22 22:11:06 -0700,2018-11-01 12:52:52 -0700,,,ALTITUDE,47,10,17,1,,false,false,
1056,2018-09-10,shiso,korean perilla,kitazawa seed co,biostrate felt,matt,0.62,"",2018-09-11,2018-09-20,"",2018-09-20,2018-09-24,2018-11-01,2.0,0.125,44,this flat was given a seed flat update which transplanted it from sue shelf to dumbo. this was done as part of a data cleanse necessary to move from FarmTrackerv1 to FarmTrackerv2. this flat was never necessarily in Sue rack but was in Dumbo rack and was moved to Dumbo on the correct date shown.,2018-09-10 21:36:26 -0700,2018-11-01 13:47:56 -0700,,,AN,11,52,56,1,,,,
1469,2018-11-02,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,placed entire soak in fridge,2018-11-03,2018-11-05,"",,,2018-11-15,0.0,0.0,46,"",2018-11-02 18:25:46 -0700,2018-11-15 05:17:26 -0800,,,BUT,89,13,25,1,,false,false,
1456,2018-11-01,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.4,"",2018-10-25,2018-10-07,"",,,2018-11-12,1.73,0.108125,46,"",2018-11-01 17:15:18 -0700,2018-11-12 15:12:07 -0800,,,CERTAIN,86,11,22,1,,false,false,
1466,2018-11-02,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,4.45,"",2018-10-28,2018-10-31,"",,,2018-11-15,2.25,0.140625,46,"",2018-11-02 18:15:37 -0700,2018-11-15 08:29:13 -0800,,,BOOK,90,13,20,1,,false,false,jane
1461,2018-11-02,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-28,2018-10-31,"",,,2018-11-15,2.87,0.179375,46,"",2018-11-02 17:35:59 -0700,2018-11-15 05:57:06 -0800,,,PRETTY,90,13,20,1,,false,false,
1455,2018-11-01,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.4,"",2018-10-25,2018-10-07,"",,,2018-11-08,0.0,0.0,45,,2018-11-01 17:15:07 -0700,2018-11-08 13:29:36 -0800,,,CLEAVER,86,7,18,1,,,,
1451,2018-11-01,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.75,no treatment,2018-11-02,2018-11-04,"",,,2018-11-08,8.33,0.520625,45,"",2018-11-01 16:27:13 -0700,2018-11-08 13:39:48 -0800,,,CARELESS,,7,,1,,false,false,
1464,2018-11-02,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-28,2018-10-31,"",,,2018-11-19,3.08,0.1925,47,"",2018-11-02 18:15:16 -0700,2018-11-19 12:05:12 -0800,,,CARE,90,17,24,1,,false,false,horsefeather
1448,2018-11-01,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.2,"",2018-10-29,2018-10-30,"",,,2018-11-12,6.67,0.416875,46,"",2018-11-01 00:41:55 -0700,2018-11-12 14:19:21 -0800,,,BUILD,95,11,15,1,,false,false,
1449,2018-11-01,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.2,"",2018-10-29,2018-10-30,"",,,2018-11-12,6.07,0.379375,46,"",2018-11-01 00:42:02 -0700,2018-11-12 14:45:46 -0800,,,CIRCLE,95,11,15,1,,false,false,
1442,2018-10-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-21,2018-10-25,"",,,2018-11-04,0.0,0.0,44,"",2018-10-31 20:27:16 -0700,2018-11-04 13:12:53 -0800,,,HEART,84,9,18,1,,false,false,
1447,2018-11-01,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-10-29,2018-10-30,"",,,2018-11-13,7.65,0.478125,46,"",2018-11-01 00:38:05 -0700,2018-11-12 17:27:15 -0800,,,BONE,95,12,16,1,,false,false,
1446,2018-11-01,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-10-29,2018-10-30,"",,,2018-11-13,6.42,0.40125,46,"",2018-11-01 00:37:58 -0700,2018-11-12 16:29:19 -0800,,,BOARD,95,12,16,1,,false,false,
1460,2018-11-02,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.3,"",2018-10-28,2018-10-31,"",,,2018-11-15,2.78,0.17375,46,"",2018-11-02 17:35:51 -0700,2018-11-15 05:49:24 -0800,,,CAP,90,13,20,1,,false,false,jane
1419,2018-10-29,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,placed entire soak in fridge,2018-11-01,2018-11-05,"",,,2018-11-18,0.0,0.0,46,"",2018-10-29 10:27:36 -0700,2018-11-18 11:53:32 -0800,,,BACK,89,20,28,1,,,,
1391,2018-10-26,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.0,"",2018-10-19,2018-10-25,"",,,2018-11-06,2.83,0.176875,45,"",2018-10-26 15:38:31 -0700,2018-11-05 17:15:25 -0800,,,FERTILE,51,11,21,1,,false,false,
1467,2018-11-02,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,placed entire soak in fridge,2018-11-03,2018-11-05,"",,,2018-11-19,0.0,0.0,47,"",2018-11-02 18:25:32 -0700,2018-11-19 10:05:32 -0800,,,CAN,89,17,29,1,,,,
1618,2018-11-16,basil,genovese,mountain valley seed co,biostrate felt,matt,0.1,no treatment,2018-11-17,2018-11-19,"",,,,,,,"",2018-11-16 11:08:16 -0800,2018-11-19 14:44:48 -0800,TWINE,,,,,,1,2,false,false,""
1474,2018-11-04,cabbage,red acre,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-11-05,2018-11-06,"",,,,,,,"",2018-11-04 21:37:24 -0800,2018-11-22 10:33:39 -0800,BEL,,,,,,1,10,false,false,
1381,2018-10-24,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.5,"",2018-10-22,2018-10-23,"",,,2018-11-03,0.0,0.0,44,"",2018-10-24 16:57:34 -0700,2018-11-02 18:47:03 -0700,,,BRAVO,87,10,13,1,,false,false,
1384,2018-10-24,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,no spray in germ dome,2018-10-22,2018-10-23,"",,,2018-11-03,0.0,0.0,44,"",2018-10-24 16:58:16 -0700,2018-11-02 18:47:20 -0700,,,PERF,87,10,13,1,,false,false,
1383,2018-10-24,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,no spray in germ dome,2018-10-22,2018-10-23,"",,,2018-11-03,0.0,0.0,44,"",2018-10-24 16:58:11 -0700,2018-11-02 18:47:28 -0700,,,SUPER,87,10,13,1,,false,false,
1278,2018-10-15,cabbage,red acre,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-10-16,2018-10-17,"",,,2018-11-04,7.3,0.45625,44,2.44 oz harvested for inovino on oct 31,2018-10-15 00:14:52 -0700,2018-11-04 08:55:00 -0800,,,MERRY,,20,,1,,false,false,
1492,2018-11-04,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,"",2018-11-06,2018-11-08,"",,,2018-11-25,4.59,0.286875,47,"",2018-11-04 22:31:08 -0800,2018-11-25 07:53:37 -0800,,,CARY,92,21,28,1,,false,false,
1486,2018-11-04,pea,dwarf gray sugar,kitazawa seed co,biostrate felt,matt,9.0,"",2018-11-03,2018-11-04,"",,,2018-11-18,12.12,0.7575,46,"",2018-11-04 22:07:52 -0800,2018-11-18 11:53:46 -0800,,,CEN,96,14,17,1,,false,false,
1491,2018-11-04,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,"",2018-11-06,2018-11-08,"",,,,,,,"",2018-11-04 22:30:56 -0800,2018-11-08 14:13:22 -0800,11,,,92,,,1,13,false,false,
1387,2018-10-24,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.8,no treatment,2018-10-25,2018-10-26,"",,,2018-11-05,8.55,0.534375,45,"",2018-10-24 17:20:20 -0700,2018-11-04 16:03:19 -0800,,,RESP,,12,,1,,false,false,
1494,2018-11-04,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,"",2018-11-06,2018-11-08,"",,,2018-11-25,3.67,0.229375,47,"",2018-11-04 22:32:19 -0800,2018-11-25 08:00:08 -0800,,,%,92,21,28,1,,false,false,
1475,2018-11-04,cabbage,red acre,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-11-05,2018-11-06,"",,,2018-11-25,,,47,harvested 2.81 oz for OTD 11/25,2018-11-04 21:37:31 -0800,2018-11-25 07:37:25 -0800,BORN,,,,21,,1,10,false,false,
1493,2018-11-04,benitade,japanese waterpepper,kitazawa seed co,biostrate felt,matt,0.6,"",2018-11-06,2018-11-08,"",,,2018-11-25,4.63,0.289375,47,"",2018-11-04 22:31:46 -0800,2018-11-25 07:55:10 -0800,,,33,92,21,28,1,,false,false,
1407,2018-10-28,basil,genovese,mountain valley seed co,biostrate felt,matt,0.15,no treatment,2018-10-30,2018-11-01,"",,,,,,,"",2018-10-28 16:58:19 -0700,2018-11-15 10:11:45 -0800,CITY,,,,,,1,6,false,false,
